UTC TIME,ACP SAMPLING TIME,PTPM-PUMP MOTOR TEMPERATURE,PUMP SPEED,PUMP CURRENT
2005-01-14T10:35:36:300,5109.75,-18.86,20164.56,1.669
2005-01-14T10:35:36:425,5109.875,-18.86,20164.56,1.669
2005-01-14T10:35:36:550,5110,-18.86,20164.56,1.669
2005-01-14T10:35:36:675,5110.125,-18.86,20164.56,1.669
2005-01-14T10:35:36:800,5110.25,-18.86,20164.56,1.685
2005-01-14T10:35:36:925,5110.375,-18.86,20164.56,1.685
2005-01-14T10:35:37:050,5110.5,-18.86,20164.56,1.669
2005-01-14T10:35:37:175,5110.625,-18.86,20164.56,1.669
2005-01-14T10:35:37:300,5110.75,-18.86,20164.56,1.653
2005-01-14T10:35:37:425,5110.875,-18.86,20164.56,1.653
2005-01-14T10:35:37:550,5111,-18.86,20164.56,1.653
2005-01-14T10:35:37:675,5111.125,-18.86,20164.56,1.653
2005-01-14T10:35:37:800,5111.25,-18.86,20164.56,1.653
2005-01-14T10:35:37:925,5111.375,-18.86,20164.56,1.653
2005-01-14T10:35:38:050,5111.5,-18.86,20164.56,1.653
2005-01-14T10:35:38:175,5111.625,-18.86,20164.56,1.653
2005-01-14T10:35:38:300,5111.75,-18.86,20164.56,1.653
2005-01-14T10:35:38:425,5111.875,-18.86,20164.56,1.653
2005-01-14T10:35:38:550,5112,-18.86,20164.56,1.653
2005-01-14T10:35:38:675,5112.125,-18.86,20164.56,1.653
2005-01-14T10:35:38:800,5112.25,-18.86,20164.56,1.653
2005-01-14T10:35:38:925,5112.375,-18.86,20164.56,1.653
2005-01-14T10:35:39:050,5112.5,-18.86,19726.2,1.653
2005-01-14T10:35:39:175,5112.625,-18.86,19726.2,1.653
2005-01-14T10:35:39:300,5112.75,-18.86,20164.56,1.653
2005-01-14T10:35:39:425,5112.875,-18.86,20164.56,1.653
2005-01-14T10:35:39:550,5113,-18.86,20164.56,1.653
2005-01-14T10:35:39:675,5113.125,-18.86,20164.56,1.653
2005-01-14T10:35:39:800,5113.25,-18.86,20164.56,1.653
2005-01-14T10:35:39:925,5113.375,-18.86,20164.56,1.653
2005-01-14T10:35:40:050,5113.5,-18.86,20164.56,1.653
2005-01-14T10:35:40:175,5113.625,-18.86,20164.56,1.653
2005-01-14T10:35:40:300,5113.75,-18.86,20164.56,1.653
2005-01-14T10:35:40:425,5113.875,-18.86,20164.56,1.653
2005-01-14T10:35:40:550,5114,-18.86,20164.56,1.653
2005-01-14T10:35:40:675,5114.125,-18.86,20164.56,1.653
2005-01-14T10:35:40:800,5114.25,-18.86,20164.56,1.653
2005-01-14T10:35:40:925,5114.375,-18.86,20164.56,1.653
2005-01-14T10:35:41:050,5114.5,-18.86,20164.56,1.653
2005-01-14T10:35:41:175,5114.625,-18.86,20164.56,1.653
2005-01-14T10:35:41:300,5114.75,-18.86,20164.56,1.653
2005-01-14T10:35:41:425,5114.875,-18.86,20164.56,1.653
2005-01-14T10:35:41:550,5115,-18.86,20164.56,1.637
2005-01-14T10:35:41:675,5115.125,-18.86,20164.56,1.637
2005-01-14T10:35:41:800,5115.25,-18.86,20164.56,1.653
2005-01-14T10:35:41:925,5115.375,-18.86,20164.56,1.653
2005-01-14T10:35:42:050,5115.5,-18.86,19726.2,1.653
2005-01-14T10:35:42:175,5115.625,-18.86,19726.2,1.653
2005-01-14T10:35:42:300,5115.75,-18.86,20164.56,1.637
2005-01-14T10:35:42:425,5115.875,-18.86,20164.56,1.637
2005-01-14T10:35:42:550,5116,-18.86,20164.56,1.637
2005-01-14T10:35:42:675,5116.125,-18.86,20164.56,1.637
2005-01-14T10:35:42:800,5116.25,-18.86,19726.2,1.637
2005-01-14T10:35:42:925,5116.375,-18.86,19726.2,1.637
2005-01-14T10:35:43:050,5116.5,-18.86,19726.2,1.653
2005-01-14T10:35:43:175,5116.625,-18.86,19726.2,1.653
2005-01-14T10:35:43:300,5116.75,-18.86,19726.2,1.637
2005-01-14T10:35:43:425,5116.875,-18.86,19726.2,1.637
2005-01-14T10:35:43:550,5117,-18.86,20164.56,1.669
2005-01-14T10:35:43:675,5117.125,-18.86,20164.56,1.669
2005-01-14T10:35:43:800,5117.25,-18.86,20602.92,1.669
2005-01-14T10:35:43:925,5117.375,-18.86,20602.92,1.669
2005-01-14T10:35:44:050,5117.5,-18.86,20164.56,1.669
2005-01-14T10:35:44:175,5117.625,-18.86,20164.56,1.669
2005-01-14T10:35:44:300,5117.75,-18.86,20164.56,1.669
2005-01-14T10:35:44:425,5117.875,-18.86,20164.56,1.669
2005-01-14T10:35:44:550,5118,-18.86,20164.56,1.669
2005-01-14T10:35:44:675,5118.125,-18.86,20164.56,1.669
2005-01-14T10:35:44:800,5118.25,-18.86,20602.92,1.669
2005-01-14T10:35:44:925,5118.375,-18.86,20602.92,1.669
2005-01-14T10:35:45:050,5118.5,-18.86,20602.92,1.669
2005-01-14T10:35:45:175,5118.625,-18.86,20602.92,1.669
2005-01-14T10:35:45:300,5118.75,-18.86,20602.92,1.669
2005-01-14T10:35:45:425,5118.875,-18.86,20602.92,1.669
2005-01-14T10:35:45:550,5119,-18.86,20164.56,1.669
2005-01-14T10:35:45:675,5119.125,-18.86,20164.56,1.669
2005-01-14T10:35:45:800,5119.25,-18.86,20164.56,1.669
2005-01-14T10:35:45:925,5119.375,-18.86,20164.56,1.669
2005-01-14T10:35:46:050,5119.5,-18.86,20164.56,1.669
2005-01-14T10:35:46:175,5119.625,-18.86,20164.56,1.669
2005-01-14T10:35:46:300,5119.75,-18.86,20164.56,1.669
2005-01-14T10:35:46:425,5119.875,-18.86,20164.56,1.669
2005-01-14T10:35:46:550,5120,-18.86,20164.56,1.669
2005-01-14T10:35:46:675,5120.125,-18.86,20164.56,1.669
2005-01-14T10:35:46:800,5120.25,-18.86,20602.92,1.669
2005-01-14T10:35:46:925,5120.375,-18.86,20602.92,1.669
2005-01-14T10:35:47:050,5120.5,-18.86,20164.56,1.653
2005-01-14T10:35:47:175,5120.625,-18.86,20164.56,1.653
2005-01-14T10:35:47:300,5120.75,-18.86,20164.56,1.653
2005-01-14T10:35:47:425,5120.875,-18.86,20164.56,1.653
2005-01-14T10:35:47:550,5121,-18.86,20164.56,1.669
2005-01-14T10:35:47:675,5121.125,-18.86,20164.56,1.669
2005-01-14T10:35:47:800,5121.25,-18.86,20164.56,1.669
2005-01-14T10:35:47:925,5121.375,-18.86,20164.56,1.669
2005-01-14T10:35:48:050,5121.5,-18.86,20164.56,1.669
2005-01-14T10:35:48:175,5121.625,-18.86,20164.56,1.669
2005-01-14T10:35:48:300,5121.75,-18.86,20602.92,1.669
2005-01-14T10:35:48:425,5121.875,-18.86,20602.92,1.669
2005-01-14T10:35:48:550,5122,-18.86,20164.56,1.653
2005-01-14T10:35:48:675,5122.125,-18.86,20164.56,1.653
2005-01-14T10:35:48:800,5122.25,-18.86,20164.56,1.653
2005-01-14T10:35:48:925,5122.375,-18.86,20164.56,1.653
2005-01-14T10:35:49:050,5122.5,-18.86,20164.56,1.669
2005-01-14T10:35:49:175,5122.625,-18.86,20164.56,1.669
2005-01-14T10:35:49:300,5122.75,-18.86,20164.56,1.653
2005-01-14T10:35:49:425,5122.875,-18.86,20164.56,1.653
2005-01-14T10:35:49:550,5123,-18.86,20164.56,1.653
2005-01-14T10:35:49:675,5123.125,-18.86,20164.56,1.653
2005-01-14T10:35:49:800,5123.25,-18.86,19726.2,1.653
2005-01-14T10:35:49:925,5123.375,-18.86,19726.2,1.653
2005-01-14T10:35:50:050,5123.5,-18.86,20164.56,1.653
2005-01-14T10:35:50:175,5123.625,-18.86,20164.56,1.653
2005-01-14T10:35:50:300,5123.75,-18.86,20164.56,1.653
2005-01-14T10:35:50:425,5123.875,-18.86,20164.56,1.653
2005-01-14T10:35:50:550,5124,-18.86,20164.56,1.653
2005-01-14T10:35:50:675,5124.125,-18.86,20164.56,1.653
2005-01-14T10:35:50:800,5124.25,-18.86,20164.56,1.653
2005-01-14T10:35:50:925,5124.375,-18.86,20164.56,1.653
2005-01-14T10:35:51:050,5124.5,-18.86,20164.56,1.669
2005-01-14T10:35:51:175,5124.625,-18.86,20164.56,1.669
2005-01-14T10:35:51:300,5124.75,-18.86,20164.56,1.653
2005-01-14T10:35:51:425,5124.875,-18.86,20164.56,1.653
2005-01-14T10:35:51:550,5125,-18.86,20164.56,1.653
2005-01-14T10:35:51:675,5125.125,-18.86,20164.56,1.653
2005-01-14T10:35:51:800,5125.25,-18.86,20164.56,1.653
2005-01-14T10:35:51:925,5125.375,-18.86,20164.56,1.653
2005-01-14T10:35:52:050,5125.5,-18.86,20164.56,1.653
2005-01-14T10:35:52:175,5125.625,-18.86,20164.56,1.653
2005-01-14T10:35:52:300,5125.75,-18.86,20164.56,1.653
2005-01-14T10:35:52:425,5125.875,-18.86,20164.56,1.653
2005-01-14T10:35:52:550,5126,-19.847,20164.56,1.653
2005-01-14T10:35:52:675,5126.125,-19.847,20164.56,1.653
2005-01-14T10:35:52:800,5126.25,-19.847,20164.56,1.653
2005-01-14T10:35:52:925,5126.375,-19.847,20164.56,1.653
2005-01-14T10:35:53:050,5126.5,-19.847,20164.56,1.653
2005-01-14T10:35:53:175,5126.625,-19.847,20164.56,1.653
2005-01-14T10:35:53:300,5126.75,-19.847,20164.56,1.653
2005-01-14T10:35:53:425,5126.875,-19.847,20164.56,1.653
2005-01-14T10:35:53:550,5127,-19.847,20164.56,1.653
2005-01-14T10:35:53:675,5127.125,-19.847,20164.56,1.653
2005-01-14T10:35:53:800,5127.25,-19.847,20164.56,1.653
2005-01-14T10:35:53:925,5127.375,-19.847,20164.56,1.653
2005-01-14T10:35:54:050,5127.5,-19.847,19726.2,1.653
2005-01-14T10:35:54:175,5127.625,-19.847,19726.2,1.653
2005-01-14T10:35:54:300,5127.75,-19.847,20164.56,1.669
2005-01-14T10:35:54:425,5127.875,-19.847,20164.56,1.669
2005-01-14T10:35:54:550,5128,-19.847,20164.56,1.669
2005-01-14T10:35:54:675,5128.125,-19.847,20164.56,1.669
2005-01-14T10:35:54:800,5128.25,-19.847,19726.2,1.669
2005-01-14T10:35:54:925,5128.375,-19.847,19726.2,1.669
2005-01-14T10:35:55:050,5128.5,-19.847,20164.56,1.669
2005-01-14T10:35:55:175,5128.625,-19.847,20164.56,1.669
2005-01-14T10:35:55:300,5128.75,-19.847,20164.56,1.669
2005-01-14T10:35:55:425,5128.875,-19.847,20164.56,1.669
2005-01-14T10:35:55:550,5129,-19.847,19726.2,1.669
2005-01-14T10:35:55:675,5129.125,-19.847,19726.2,1.669
2005-01-14T10:35:55:800,5129.25,-19.847,20164.56,1.669
2005-01-14T10:35:55:925,5129.375,-19.847,20164.56,1.669
2005-01-14T10:35:56:050,5129.5,-19.847,20164.56,1.701
2005-01-14T10:35:56:175,5129.625,-19.847,20164.56,1.701
2005-01-14T10:35:56:300,5129.75,-19.847,20164.56,1.685
2005-01-14T10:35:56:425,5129.875,-19.847,20164.56,1.685
2005-01-14T10:35:56:550,5130,-19.847,20164.56,1.685
2005-01-14T10:35:56:675,5130.125,-19.847,20164.56,1.685
2005-01-14T10:35:56:800,5130.25,-19.847,20602.92,1.685
2005-01-14T10:35:56:925,5130.375,-19.847,20602.92,1.685
2005-01-14T10:35:57:050,5130.5,-19.847,20164.56,1.685
2005-01-14T10:35:57:175,5130.625,-19.847,20164.56,1.685
2005-01-14T10:35:57:300,5130.75,-19.847,20164.56,1.685
2005-01-14T10:35:57:425,5130.875,-19.847,20164.56,1.685
2005-01-14T10:35:57:550,5131,-19.847,20164.56,1.685
2005-01-14T10:35:57:675,5131.125,-19.847,20164.56,1.685
2005-01-14T10:35:57:800,5131.25,-19.847,20164.56,1.685
2005-01-14T10:35:57:925,5131.375,-19.847,20164.56,1.685
2005-01-14T10:35:58:050,5131.5,-19.847,20164.56,1.685
2005-01-14T10:35:58:175,5131.625,-19.847,20164.56,1.685
2005-01-14T10:35:58:300,5131.75,-19.847,20164.56,1.685
2005-01-14T10:35:58:425,5131.875,-19.847,20164.56,1.685
2005-01-14T10:35:58:550,5132,-19.847,20164.56,1.685
2005-01-14T10:35:58:675,5132.125,-19.847,20164.56,1.685
2005-01-14T10:35:58:800,5132.25,-19.847,20164.56,1.685
2005-01-14T10:35:58:925,5132.375,-19.847,20164.56,1.685
2005-01-14T10:35:59:050,5132.5,-19.847,20164.56,1.685
2005-01-14T10:35:59:175,5132.625,-19.847,20164.56,1.685
2005-01-14T10:35:59:300,5132.75,-19.847,20164.56,1.685
2005-01-14T10:35:59:425,5132.875,-19.847,20164.56,1.685
2005-01-14T10:35:59:550,5133,-19.847,20164.56,1.685
2005-01-14T10:35:59:675,5133.125,-19.847,20164.56,1.685
2005-01-14T10:35:59:800,5133.25,-19.847,20164.56,1.685
2005-01-14T10:35:59:925,5133.375,-19.847,20164.56,1.685
2005-01-14T10:36:00:050,5133.5,-19.847,20164.56,1.685
2005-01-14T10:36:00:175,5133.625,-19.847,20164.56,1.685
2005-01-14T10:36:00:300,5133.75,-19.847,20164.56,1.669
2005-01-14T10:36:00:425,5133.875,-19.847,20164.56,1.669
2005-01-14T10:36:00:550,5134,-19.847,20164.56,1.669
2005-01-14T10:36:00:675,5134.125,-19.847,20164.56,1.669
2005-01-14T10:36:00:800,5134.25,-19.847,20164.56,1.669
2005-01-14T10:36:00:925,5134.375,-19.847,20164.56,1.669
2005-01-14T10:36:01:050,5134.5,-19.847,20164.56,1.669
2005-01-14T10:36:01:175,5134.625,-19.847,20164.56,1.669
2005-01-14T10:36:01:300,5134.75,-19.847,20164.56,1.669
2005-01-14T10:36:01:425,5134.875,-19.847,20164.56,1.669
2005-01-14T10:36:01:550,5135,-19.847,20164.56,1.669
2005-01-14T10:36:01:675,5135.125,-19.847,20164.56,1.669
2005-01-14T10:36:01:800,5135.25,-19.847,20164.56,1.669
2005-01-14T10:36:01:925,5135.375,-19.847,20164.56,1.669
2005-01-14T10:36:02:050,5135.5,-19.847,20164.56,1.669
2005-01-14T10:36:02:175,5135.625,-19.847,20164.56,1.669
2005-01-14T10:36:02:300,5135.75,-19.847,20164.56,1.669
2005-01-14T10:36:02:425,5135.875,-19.847,20164.56,1.669
2005-01-14T10:36:02:550,5136,-19.847,20164.56,1.669
2005-01-14T10:36:02:675,5136.125,-19.847,20164.56,1.669
2005-01-14T10:36:02:800,5136.25,-19.847,19726.2,1.669
2005-01-14T10:36:02:925,5136.375,-19.847,19726.2,1.669
2005-01-14T10:36:03:050,5136.5,-19.847,20164.56,1.653
2005-01-14T10:36:03:175,5136.625,-19.847,20164.56,1.653
2005-01-14T10:36:03:300,5136.75,-19.847,19726.2,1.653
2005-01-14T10:36:03:425,5136.875,-19.847,19726.2,1.653
2005-01-14T10:36:03:550,5137,-19.847,19726.2,1.669
2005-01-14T10:36:03:675,5137.125,-19.847,19726.2,1.669
2005-01-14T10:36:03:800,5137.25,-19.847,20164.56,1.653
2005-01-14T10:36:03:925,5137.375,-19.847,20164.56,1.653
2005-01-14T10:36:04:050,5137.5,-19.847,20164.56,1.669
2005-01-14T10:36:04:175,5137.625,-19.847,20164.56,1.669
2005-01-14T10:36:04:300,5137.75,-19.847,20164.56,1.669
2005-01-14T10:36:04:425,5137.875,-19.847,20164.56,1.669
2005-01-14T10:36:04:550,5138,-19.847,20164.56,1.669
2005-01-14T10:36:04:675,5138.125,-19.847,20164.56,1.669
2005-01-14T10:36:04:800,5138.25,-19.847,19726.2,1.653
2005-01-14T10:36:04:925,5138.375,-19.847,19726.2,1.653
2005-01-14T10:36:05:050,5138.5,-19.847,19726.2,1.653
2005-01-14T10:36:05:175,5138.625,-19.847,19726.2,1.653
2005-01-14T10:36:05:300,5138.75,-19.847,19726.2,1.653
2005-01-14T10:36:05:425,5138.875,-19.847,19726.2,1.653
2005-01-14T10:36:05:550,5139,-19.847,20164.56,1.653
2005-01-14T10:36:05:675,5139.125,-19.847,20164.56,1.653
2005-01-14T10:36:05:800,5139.25,-19.847,20164.56,1.653
2005-01-14T10:36:05:925,5139.375,-19.847,20164.56,1.653
2005-01-14T10:36:06:050,5139.5,-19.847,20164.56,1.653
2005-01-14T10:36:06:175,5139.625,-19.847,20164.56,1.653
2005-01-14T10:36:06:300,5139.75,-19.847,20164.56,1.669
2005-01-14T10:36:06:425,5139.875,-19.847,20164.56,1.669
2005-01-14T10:36:06:550,5140,-19.847,20164.56,1.653
2005-01-14T10:36:06:675,5140.125,-19.847,20164.56,1.653
2005-01-14T10:36:06:800,5140.25,-19.847,20164.56,1.653
2005-01-14T10:36:06:925,5140.375,-19.847,20164.56,1.653
2005-01-14T10:36:07:050,5140.5,-19.847,20164.56,1.653
2005-01-14T10:36:07:175,5140.625,-19.847,20164.56,1.653
2005-01-14T10:36:07:300,5140.75,-19.847,20164.56,1.637
2005-01-14T10:36:07:425,5140.875,-19.847,20164.56,1.637
2005-01-14T10:36:07:550,5141,-19.847,20164.56,1.653
2005-01-14T10:36:07:675,5141.125,-19.847,20164.56,1.653
2005-01-14T10:36:07:800,5141.25,-19.847,20164.56,1.653
2005-01-14T10:36:07:925,5141.375,-19.847,20164.56,1.653
2005-01-14T10:36:08:050,5141.5,-19.847,20164.56,1.637
2005-01-14T10:36:08:175,5141.625,-19.847,20164.56,1.637
2005-01-14T10:36:08:300,5141.75,-19.847,20164.56,1.637
2005-01-14T10:36:08:425,5141.875,-19.847,20164.56,1.637
2005-01-14T10:36:08:550,5142,-19.847,20164.56,1.669
2005-01-14T10:36:08:675,5142.125,-19.847,20164.56,1.669
2005-01-14T10:36:08:800,5142.25,-19.847,20164.56,1.669
2005-01-14T10:36:08:925,5142.375,-19.847,20164.56,1.669
2005-01-14T10:36:09:050,5142.5,-19.847,20164.56,1.669
2005-01-14T10:36:09:175,5142.625,-19.847,20164.56,1.669
2005-01-14T10:36:09:300,5142.75,-19.847,20164.56,1.685
2005-01-14T10:36:09:425,5142.875,-19.847,20164.56,1.685
2005-01-14T10:36:09:550,5143,-19.847,20602.92,1.685
2005-01-14T10:36:09:675,5143.125,-19.847,20602.92,1.685
2005-01-14T10:36:09:800,5143.25,-19.847,20602.92,1.669
2005-01-14T10:36:09:925,5143.375,-19.847,20602.92,1.669
2005-01-14T10:36:10:050,5143.5,-19.847,20602.92,1.669
2005-01-14T10:36:10:175,5143.625,-19.847,20602.92,1.669
2005-01-14T10:36:10:300,5143.75,-19.847,20164.56,1.685
2005-01-14T10:36:10:425,5143.875,-19.847,20164.56,1.685
2005-01-14T10:36:10:550,5144,-19.847,20164.56,1.685
2005-01-14T10:36:10:675,5144.125,-19.847,20164.56,1.685
2005-01-14T10:36:10:800,5144.25,-19.847,20164.56,1.669
2005-01-14T10:36:10:925,5144.375,-19.847,20164.56,1.669
2005-01-14T10:36:11:050,5144.5,-19.847,20164.56,1.669
2005-01-14T10:36:11:175,5144.625,-19.847,20164.56,1.669
2005-01-14T10:36:11:300,5144.75,-19.847,20164.56,1.653
2005-01-14T10:36:11:425,5144.875,-19.847,20164.56,1.653
2005-01-14T10:36:11:550,5145,-19.847,20164.56,1.669
2005-01-14T10:36:11:675,5145.125,-19.847,20164.56,1.669
2005-01-14T10:36:11:800,5145.25,-19.847,20164.56,1.669
2005-01-14T10:36:11:925,5145.375,-19.847,20164.56,1.669
2005-01-14T10:36:12:050,5145.5,-19.847,20164.56,1.669
2005-01-14T10:36:12:175,5145.625,-19.847,20164.56,1.669
2005-01-14T10:36:12:300,5145.75,-19.847,20602.92,1.669
2005-01-14T10:36:12:425,5145.875,-19.847,20602.92,1.669
2005-01-14T10:36:12:550,5146,-20.833,20164.56,1.669
2005-01-14T10:36:12:675,5146.125,-20.833,20164.56,1.669
2005-01-14T10:36:12:800,5146.25,-20.833,20164.56,1.653
2005-01-14T10:36:12:925,5146.375,-20.833,20164.56,1.653
2005-01-14T10:36:13:050,5146.5,-20.833,20164.56,1.669
2005-01-14T10:36:13:175,5146.625,-20.833,20164.56,1.669
2005-01-14T10:36:13:300,5146.75,-20.833,20164.56,1.653
2005-01-14T10:36:13:425,5146.875,-20.833,20164.56,1.653
2005-01-14T10:36:13:550,5147,-20.833,20164.56,1.669
2005-01-14T10:36:13:675,5147.125,-20.833,20164.56,1.669
2005-01-14T10:36:13:800,5147.25,-20.833,20164.56,1.653
2005-01-14T10:36:13:925,5147.375,-20.833,20164.56,1.653
2005-01-14T10:36:14:050,5147.5,-20.833,20164.56,1.669
2005-01-14T10:36:14:175,5147.625,-20.833,20164.56,1.669
2005-01-14T10:36:14:300,5147.75,-20.833,20164.56,1.669
2005-01-14T10:36:14:425,5147.875,-20.833,20164.56,1.669
2005-01-14T10:36:14:550,5148,-20.833,20164.56,1.653
2005-01-14T10:36:14:675,5148.125,-20.833,20164.56,1.653
2005-01-14T10:36:14:800,5148.25,-20.833,20164.56,1.669
2005-01-14T10:36:14:925,5148.375,-20.833,20164.56,1.669
2005-01-14T10:36:15:050,5148.5,-20.833,20164.56,1.669
2005-01-14T10:36:15:175,5148.625,-20.833,20164.56,1.669
2005-01-14T10:36:15:300,5148.75,-20.833,20164.56,1.669
2005-01-14T10:36:15:425,5148.875,-20.833,20164.56,1.669
2005-01-14T10:36:15:550,5149,-20.833,20164.56,1.669
2005-01-14T10:36:15:675,5149.125,-20.833,20164.56,1.669
2005-01-14T10:36:15:800,5149.25,-20.833,20164.56,1.669
2005-01-14T10:36:15:925,5149.375,-20.833,20164.56,1.669
2005-01-14T10:36:16:050,5149.5,-20.833,20164.56,1.653
2005-01-14T10:36:16:175,5149.625,-20.833,20164.56,1.653
2005-01-14T10:36:16:300,5149.75,-20.833,20164.56,1.669
2005-01-14T10:36:16:425,5149.875,-20.833,20164.56,1.669
2005-01-14T10:36:16:550,5150,-20.833,19726.2,1.669
2005-01-14T10:36:16:675,5150.125,-20.833,19726.2,1.669
2005-01-14T10:36:16:800,5150.25,-20.833,20164.56,1.653
2005-01-14T10:36:16:925,5150.375,-20.833,20164.56,1.653
2005-01-14T10:36:17:050,5150.5,-20.833,20164.56,1.653
2005-01-14T10:36:17:175,5150.625,-20.833,20164.56,1.653
2005-01-14T10:36:17:300,5150.75,-20.833,20164.56,1.653
2005-01-14T10:36:17:425,5150.875,-20.833,20164.56,1.653
2005-01-14T10:36:17:550,5151,-20.833,20164.56,1.653
2005-01-14T10:36:17:675,5151.125,-20.833,20164.56,1.653
2005-01-14T10:36:17:800,5151.25,-20.833,20164.56,1.653
2005-01-14T10:36:17:925,5151.375,-20.833,20164.56,1.653
2005-01-14T10:36:18:050,5151.5,-20.833,19726.2,1.653
2005-01-14T10:36:18:175,5151.625,-20.833,19726.2,1.653
2005-01-14T10:36:18:300,5151.75,-20.833,20164.56,1.669
2005-01-14T10:36:18:425,5151.875,-20.833,20164.56,1.669
2005-01-14T10:36:18:550,5152,-20.833,20164.56,1.669
2005-01-14T10:36:18:675,5152.125,-20.833,20164.56,1.669
2005-01-14T10:36:18:800,5152.25,-20.833,20164.56,1.669
2005-01-14T10:36:18:925,5152.375,-20.833,20164.56,1.669
2005-01-14T10:36:19:050,5152.5,-20.833,19726.2,1.653
2005-01-14T10:36:19:175,5152.625,-20.833,19726.2,1.653
2005-01-14T10:36:19:300,5152.75,-20.833,19726.2,1.653
2005-01-14T10:36:19:425,5152.875,-20.833,19726.2,1.653
2005-01-14T10:36:19:550,5153,-20.833,20164.56,1.669
2005-01-14T10:36:19:675,5153.125,-20.833,20164.56,1.669
2005-01-14T10:36:19:800,5153.25,-20.833,20164.56,1.653
2005-01-14T10:36:19:925,5153.375,-20.833,20164.56,1.653
2005-01-14T10:36:20:050,5153.5,-20.833,19726.2,1.653
2005-01-14T10:36:20:175,5153.625,-20.833,19726.2,1.653
2005-01-14T10:36:20:300,5153.75,-20.833,19726.2,1.653
2005-01-14T10:36:20:425,5153.875,-20.833,19726.2,1.653
2005-01-14T10:36:20:550,5154,-20.833,20164.56,1.653
2005-01-14T10:36:20:675,5154.125,-20.833,20164.56,1.653
2005-01-14T10:36:20:800,5154.25,-20.833,20164.56,1.653
2005-01-14T10:36:20:925,5154.375,-20.833,20164.56,1.653
2005-01-14T10:36:21:050,5154.5,-20.833,19726.2,1.653
2005-01-14T10:36:21:175,5154.625,-20.833,19726.2,1.653
2005-01-14T10:36:21:300,5154.75,-20.833,20164.56,1.685
2005-01-14T10:36:21:425,5154.875,-20.833,20164.56,1.685
2005-01-14T10:36:21:550,5155,-20.833,20602.92,1.685
2005-01-14T10:36:21:675,5155.125,-20.833,20602.92,1.685
2005-01-14T10:36:21:800,5155.25,-20.833,20164.56,1.685
2005-01-14T10:36:21:925,5155.375,-20.833,20164.56,1.685
2005-01-14T10:36:22:050,5155.5,-20.833,20164.56,1.685
2005-01-14T10:36:22:175,5155.625,-20.833,20164.56,1.685
2005-01-14T10:36:22:300,5155.75,-20.833,20602.92,1.685
2005-01-14T10:36:22:425,5155.875,-20.833,20602.92,1.685
2005-01-14T10:36:22:550,5156,-20.833,20164.56,1.685
2005-01-14T10:36:22:675,5156.125,-20.833,20164.56,1.685
2005-01-14T10:36:22:800,5156.25,-20.833,20164.56,1.685
2005-01-14T10:36:22:925,5156.375,-20.833,20164.56,1.685
2005-01-14T10:36:23:050,5156.5,-20.833,20164.56,1.685
2005-01-14T10:36:23:175,5156.625,-20.833,20164.56,1.685
2005-01-14T10:36:23:300,5156.75,-20.833,20164.56,1.669
2005-01-14T10:36:23:425,5156.875,-20.833,20164.56,1.669
2005-01-14T10:36:23:550,5157,-20.833,20164.56,1.685
2005-01-14T10:36:23:675,5157.125,-20.833,20164.56,1.685
2005-01-14T10:36:23:800,5157.25,-20.833,20164.56,1.669
2005-01-14T10:36:23:925,5157.375,-20.833,20164.56,1.669
2005-01-14T10:36:24:050,5157.5,-20.833,20602.92,1.669
2005-01-14T10:36:24:175,5157.625,-20.833,20602.92,1.669
2005-01-14T10:36:24:300,5157.75,-20.833,20164.56,1.685
2005-01-14T10:36:24:425,5157.875,-20.833,20164.56,1.685
2005-01-14T10:36:24:550,5158,-20.833,20164.56,1.685
2005-01-14T10:36:24:675,5158.125,-20.833,20164.56,1.685
2005-01-14T10:36:24:800,5158.25,-20.833,20164.56,1.669
2005-01-14T10:36:24:925,5158.375,-20.833,20164.56,1.669
2005-01-14T10:36:25:050,5158.5,-20.833,20164.56,1.685
2005-01-14T10:36:25:175,5158.625,-20.833,20164.56,1.685
2005-01-14T10:36:25:300,5158.75,-20.833,20164.56,1.685
2005-01-14T10:36:25:425,5158.875,-20.833,20164.56,1.685
2005-01-14T10:36:25:550,5159,-20.833,20164.56,1.685
2005-01-14T10:36:25:675,5159.125,-20.833,20164.56,1.685
